Year,Month,Day,sourceLatitude,sourceLongitude,SourceState,destinationLatitude,destinationLongitude,destinationState,distanceKM,taxiDurationMin,vehicleType,vehicleOption,weight,price
1996,1,15,36.077474,49.694226,16,31.892867,54.359913,30,730,495,3,4,22,9790000
1996,3,22,32.411133,51.521301,3,35.701824,51.404851,7,502,314,3,2,24,6973000
1996,5,28,35.701633,51.40583,7,31.327367,48.674701,11,826,583,3,8,20,19500000
1996,1,12,38.545839,44.949458,1,38.071861,46.282868,0,164,141,1,5,2,1849000
1996,2,3,32.376054,48.404074,11,31.886162,54.362331,30,895,652,2,0,10.33,8067000
1996,2,5,32.611933,51.556112,3,36.300415,59.602205,9,1162,778,1,6,3,5288000
1996,4,27,36.626904,53.213143,19,37.377593,55.492763,28,243,203,2,0,5.46,3700000
1996,6,13,36.987573,56.295175,10,36.295189,59.599854,9,427,320,1,6,3,1579000
1996,1,19,35.696145,51.402682,7,31.320781,48.675575,11,826,583,1,5,2.57,5133000
1996,1,30,35.770867,50.062017,16,36.283813,50.009305,16,62,60,1,5,3,900000
1996,5,4,30.438028,49.106801,11,35.381954,49.038722,22,782,565,3,2,22,16720000
1996,5,3,37.949808,46.050365,0,35.014933,50.354066,20,607,415,1,1,2,3600000
1996,4,15,35.696278,51.403066,7,33.477817,48.347216,18,487,350,2,0,10,4830000
1996,1,19,36.29207,59.606795,9,34.795816,48.508711,22,1214,784,0,0,15,10510000
1996,3,29,32.169358,54.067856,30,35.703789,51.402222,7,594,371,3,2,22,11520000
1996,4,9,31.631205,48.881869,11,36.079585,49.694093,16,741,570,3,2,23,13300000
1996,4,13,37.332519,46.053279,0,37.752781,45.982264,0,64,55,1,6,2,1200000
1996,3,3,36.302431,59.605271,9,36.206717,58.793442,9,139,106,1,6,2.25,1525000
1996,5,26,34.500783,49.677774,20,30.596696,50.242519,11,737,538,3,7,18,22100000
1996,5,4,35.735528,51.909775,7,36.663381,48.476667,12,383,265,1,6,2.5,2700000
1996,5,31,35.695366,51.400169,7,36.065547,46.712815,24,578,426,3,7,12,13800000
1996,2,28,35.302992,50.493712,20,31.887282,54.3594,30,596,389,1,6,2,2207000
1996,6,4,37.471198,57.338048,10,37.11131,58.50587,9,127,97,1,6,2,1220000
1996,3,22,32.863218,59.212341,8,38.072631,46.283763,0,1665,1121,3,7,25,18930000
1996,1,14,35.016636,50.364656,20,34.094341,49.692327,20,158,116,2,0,10,2800000
1996,3,28,33.409601,49.69722,18,36.566757,53.056094,19,656,493,3,2,21.05,11200000
1996,1,26,35.72603,50.364723,4,38.069602,46.285248,0,515,353,2,0,10,5590000
1996,3,31,38.943874,45.622529,0,35.700281,51.408021,7,761,499,2,0,9.6,7000000
1996,4,13,30.438905,49.104608,11,38.250394,48.303633,2,1214,917,3,2,23.46,23010000
1996,6,26,36.471274,52.34669,19,35.695048,51.406862,7,183,197,1,6,2.68,2865000
1996,2,17,35.705182,51.405456,7,29.608705,52.536648,15,931,614,2,0,9.26,5813000
1996,6,19,27.177671,56.273242,21,36.840246,54.427809,28,1416,1009,3,2,7.99,29050000
1996,4,18,32.666274,51.666809,3,36.297036,59.604109,9,1153,769,3,3,22.66,11081000
1996,3,21,35.705075,51.396722,7,36.297977,59.610238,9,898,608,3,7,12.5,10621000
1996,4,14,32.671859,51.667864,3,28.067344,51.482518,6,726,576,1,6,1.5,3050000
1996,5,21,35.996088,49.442888,16,35.696619,51.405865,7,222,166,3,2,22,4960000
1996,6,7,35.341979,48.364847,22,36.538614,46.182651,1,316,265,2,0,10,3120000
1996,4,16,32.665329,51.671076,3,35.696637,51.398761,7,447,285,3,7,20,6310000
1996,1,26,31.158144,52.642209,15,38.076075,46.288307,0,1112,747,3,2,24,15750000
1996,5,18,31.977112,51.286361,23,35.70581,51.396975,7,553,349,1,6,3,2480000
1996,6,17,37.084372,55.176102,28,36.663751,52.57277,19,267,243,1,6,4.5,2200000
1996,4,30,35.703532,51.402524,7,36.172052,54.340368,13,337,247,3,3,22,4500000
1996,5,23,27.827609,52.325394,6,29.60635,52.542588,15,294,247,0,0,14.7,3800000
1996,2,31,37.941099,45.985753,0,34.318817,47.076456,26,547,486,1,5,1,3900000
1996,3,30,29.600715,52.543163,15,31.325685,48.683839,11,529,436,2,0,10,5000000
1996,3,1,37.987379,46.080438,0,35.704984,51.406202,7,643,415,1,5,2,3010000
1996,3,4,36.667271,48.481905,12,36.217299,58.791532,9,1106,722,1,6,2,7000000
1996,3,6,36.280974,50.008613,16,35.697602,51.40672,7,152,122,1,1,3,3000000
1996,3,7,32.666892,51.661231,3,35.694877,51.405106,7,447,285,0,0,10.33,4911000
1996,4,1,35.695265,51.400482,7,32.327316,50.848683,23,548,352,1,8,1.5,2500000
1996,6,25,37.754355,45.985105,0,33.123524,46.172662,5,767,672,3,7,20,17000000
1996,3,3,37.844738,45.979754,0,32.675579,51.669815,3,938,632,2,0,10.5,6080000
1996,6,15,34.635911,50.876595,17,33.597261,56.923686,8,730,483,3,7,22,7000000
1996,6,28,36.302689,59.608304,9,36.349483,56.871275,9,323,218,0,0,10,2250000
1996,2,9,36.232829,52.528708,19,36.560691,53.053363,19,114,118,0,0,9.89,3250000
1996,3,20,32.675276,51.660272,3,30.233833,57.067263,25,680,442,0,0,15,8185000
1996,4,25,37.336499,46.055588,0,38.173835,45.695563,0,179,146,1,6,2,2000000
1996,1,21,36.040111,50.525441,16,31.31646,48.678055,11,896,624,1,5,3,5370000
1996,4,25,36.298512,59.609708,9,36.274011,50.000288,16,1054,712,1,5,2,4600000
1996,4,8,34.099188,49.6861,20,27.184386,56.280858,21,1280,837,3,7,18.93,20307000
1996,5,22,36.304246,59.609604,9,32.674126,51.662505,3,1167,779,1,6,2.5,3525000
1996,2,11,36.297494,59.605923,9,36.297494,59.605923,9,0,0,2,0,9.83,1172000
1996,3,8,31.940297,51.654389,3,35.705605,51.401171,7,562,359,1,1,4,2620000
1996,4,24,30.893875,52.695103,15,31.890896,54.361526,30,227,172,1,6,3.57,1200000
1996,3,31,37.758716,45.981898,0,27.180548,56.274057,21,1852,1226,3,8,20,24000000
1996,5,21,37.279462,49.581549,29,36.571961,53.062755,19,364,364,0,0,15,6050000
1996,3,9,35.694434,51.407161,7,34.317168,47.07113,26,504,365,1,1,4,4000000
1996,6,11,31.88908,54.365619,30,35.729656,50.371236,4,665,446,1,6,2.7,4730000
1996,2,13,35.706018,51.396665,7,31.88284,54.358915,30,625,404,2,8,2,6050000
1996,2,10,36.274805,50.011016,16,34.317862,47.072141,26,422,335,1,5,3,6200000
1996,2,20,31.483707,48.876274,11,36.303698,59.610491,9,1615,1102,3,7,10,25000000
1996,1,30,28.667599,57.742469,25,31.889149,54.368623,30,588,397,3,4,17.99,10000000
1996,4,26,35.023147,50.35181,20,30.118888,51.529269,15,711,539,1,6,3.8,4550000
1996,1,2,35.218468,52.33176,13,36.29231,59.60549,9,796,518,2,0,10,2898000
1996,6,15,34.27199,46.798512,26,34.156166,46.113188,26,94,79,0,3,14.52,2983000
1996,4,13,29.206919,52.694209,15,30.506502,48.052554,11,677,534,2,0,10.26,7325000
1996,3,5,36.661551,48.478026,12,38.080064,46.285249,0,296,196,1,8,2.5,2700000
1996,6,11,37.231993,55.182454,28,36.539447,52.690064,19,266,227,2,0,9.6,3060000
1996,5,17,30.001496,53.004691,15,32.325173,50.850717,23,453,331,2,0,10,4300000
1996,5,29,30.061521,54.372759,30,30.239087,57.06754,25,315,214,2,0,10,1940000
1996,5,23,36.292755,59.609157,9,35.640969,59.292622,9,118,92,1,8,2,1700000
1996,3,14,30.332,50.888607,27,31.317918,48.685532,11,316,241,2,0,10,3900000
1996,5,7,33.98207,51.449097,3,35.718787,50.367199,4,283,211,3,4,12,7920000
1996,2,17,36.134425,59.007938,9,35.700186,51.402886,7,789,529,1,1,2,2200000
1996,5,8,35.250272,58.469808,9,33.598226,56.922632,8,313,227,2,3,10,3600000
1996,4,24,37.341637,46.057028,0,38.254975,48.303005,2,333,280,1,1,5.5,3000000
1996,4,13,36.662901,48.483281,12,34.798184,48.520616,22,259,228,3,2,23,7700000
1996,1,6,33.516328,51.911993,3,35.69871,51.405414,7,317,209,3,2,23,7000000
1996,6,12,31.188275,52.521301,15,30.893643,52.68414,15,59,58,1,6,3,500000
1996,2,26,39.389604,44.385452,1,35.703522,51.405523,7,899,603,3,7,5.56,10000000
1996,5,11,35.78127,59.384555,9,31.88988,54.364462,30,834,573,3,4,22,8580000
1996,2,7,34.643139,50.885737,17,36.210007,58.793316,9,829,529,1,5,1,3300000
1996,2,16,35.400972,53.088637,13,35.696625,51.400992,7,187,147,2,3,10,3600000
1996,3,10,31.883834,54.368641,30,27.176053,56.274146,21,659,453,3,4,21.33,9667000
1996,4,28,36.279107,50.009833,16,31.594719,55.391594,30,838,544,2,0,10,6410000
1996,2,10,34.330525,47.078127,26,36.297232,59.608759,9,1388,917,3,2,23,20020000
1996,4,26,37.845144,46.836042,0,37.275363,49.583425,29,444,356,2,0,10,3000000
1996,5,3,38.247117,48.304251,2,37.198359,50.14759,29,324,332,2,0,7.18,3500000
1996,5,21,29.882615,52.804346,15,33.990989,51.438742,3,642,433,1,6,4.39,2640000
1996,3,12,32.038961,54.114779,30,35.696676,51.397912,7,603,383,1,5,2.5,4020000
1996,1,28,35.695099,51.40632,7,34.094656,49.69241,20,280,201,3,2,18.5,6960000
1996,3,11,35.700617,51.401375,7,35.700617,51.401375,7,0,0,1,5,2.5,1400000
1996,1,27,37.39176,57.926698,10,35.703716,51.400249,7,787,577,3,7,25,9625000
1996,2,5,35.698805,51.400645,7,33.992025,51.44211,3,247,173,1,6,3.25,2400000
1996,2,19,38.069333,46.283346,0,36.2938,59.606166,9,1524,994,3,7,20,16320000
1996,2,13,35.341393,48.37636,22,35.702822,51.399469,7,336,233,2,3,10,1500000
1996,5,13,36.295896,59.61278,9,31.892576,54.357711,30,921,639,1,6,2,3540000
1996,6,3,37.0121,54.454881,28,36.296523,59.604076,9,575,459,3,4,15,8000000
1996,3,16,29.919806,53.307659,15,32.666667,51.666252,3,402,285,0,0,15,4190000
1996,6,6,34.100933,49.692377,20,35.704609,51.395152,7,282,200,3,4,15,7450000
1996,6,12,33.644302,46.427088,5,31.327235,48.682572,11,453,351,3,4,20,10000000
1996,6,21,35.698658,51.402143,7,32.628758,51.362499,3,463,296,1,6,2.25,2152000
1996,3,12,28.850367,52.575662,15,29.603933,52.532471,15,123,124,1,6,1.88,1060000
1996,5,14,35.345464,52.064433,13,35.580613,53.382398,13,145,96,2,0,10,1200000
1996,2,21,35.161449,47.805377,24,35.699676,51.398261,7,399,282,0,3,14,2840000
1996,4,1,30.422471,51.391021,15,28.99389,50.837043,6,248,258,1,6,2.5,1700000
1996,1,22,27.176984,56.279597,21,35.697718,51.404928,7,1286,834,0,0,7.86,15600000
1996,2,17,35.813453,51.003857,4,33.990165,51.445968,3,279,186,1,6,4,2100000
1996,5,2,35.707057,51.400719,7,33.888461,48.757409,18,393,277,1,5,2,4500000
1996,6,6,34.323101,47.07039,26,32.420311,47.827815,5,401,327,0,0,14.98,7222000
1996,4,22,35.76466,50.062553,16,31.603058,55.396904,30,781,499,3,2,22,10230000
1996,1,4,28.676296,57.74213,25,36.302763,59.609181,9,1150,805,1,6,3.17,8400000
1996,6,13,28.974753,50.836044,6,38.070063,46.295973,0,1499,1086,3,3,23.24,19745000
1996,5,4,35.700913,51.394578,7,36.471414,52.352471,19,184,199,1,1,4,1650000
1996,6,13,35.333957,48.365139,22,36.303335,59.602499,9,1225,791,3,4,23,9700000
1996,2,23,34.321288,47.070354,26,33.98932,51.436184,3,543,400,1,5,3,4070000
1996,2,24,36.54358,46.184911,1,36.571714,53.053545,19,910,706,2,0,10,5660000
1996,5,7,37.391846,46.239851,0,38.254265,48.30265,2,315,266,2,5,10,5500000
1996,5,3,33.994939,50.687527,20,35.699724,51.394937,7,252,179,3,2,23.5,5145000
1996,2,30,33.992897,51.441385,3,35.701104,51.402865,7,244,169,1,5,3,3000000
1996,3,3,35.707563,51.405778,7,36.568461,53.064051,19,275,242,2,0,10,4558000
1996,2,13,37.944943,46.584071,0,36.298552,59.609514,9,1492,962,3,7,23,14000000
1996,2,7,35.302599,50.50709,20,31.318398,48.681858,11,738,516,1,5,2,3060000
1996,4,22,33.994148,50.685261,20,33.555866,50.558461,3,80,54,1,6,3,1120000
1996,3,15,35.703364,51.395475,7,31.894195,54.358259,30,625,404,1,6,2,2700000
1996,4,13,29.196535,52.687962,15,28.324857,52.983149,15,186,177,0,3,14.5,2260000
1996,2,23,38.08052,46.293004,0,31.329874,48.679436,11,1143,835,2,0,5.3,7500000
1996,5,31,33.982932,50.680945,20,32.671779,51.658603,3,180,128,0,0,15,2320000
1996,2,21,31.823812,49.865437,11,29.607318,52.532101,15,466,430,3,3,25,3300000
1996,1,14,29.105261,58.360576,25,35.694977,51.4083,7,1168,739,1,5,2,5500000
1996,2,24,34.636441,50.881858,17,31.894226,54.366042,30,491,318,1,1,4,3200000
1996,2,28,35.051867,46.35608,26,34.320368,47.077884,26,123,125,2,0,8.5,1936000
1996,3,7,33.49969,49.049387,18,35.701166,51.397897,7,411,294,3,2,23.39,2900000
1996,1,17,30.811725,56.5617,25,34.094188,49.684797,20,905,587,1,6,2,2900000
1996,4,29,32.803613,51.690655,3,31.507951,50.824391,23,234,198,0,0,15,4268000
1996,2,24,37.39128,46.240022,0,35.698181,51.40577,7,588,395,2,5,10,6225000
1996,3,2,32.014402,51.218101,23,27.176069,56.281715,21,919,650,1,8,2,4060000
1996,2,16,31.882817,54.363157,30,36.294153,59.600106,9,912,638,2,0,6.67,8000000
1996,5,20,36.207581,57.679275,9,35.254822,57.977989,9,128,103,1,6,2.35,1400000
1996,5,27,34.320274,47.07106,26,34.520962,45.581975,26,177,139,1,6,2,1500000
1996,2,3,30.432981,48.172981,11,35.694074,51.396514,7,936,671,3,7,18.92,21500000
1996,4,9,29.872088,52.799299,15,31.889093,54.366506,30,396,281,0,0,4.25,2600000
1996,6,20,36.473714,52.348225,19,32.179122,54.06959,30,757,536,0,0,15,10000000
1996,4,6,32.218464,50.839289,23,32.670713,51.667363,3,111,89,1,6,1.35,1100000
1996,4,27,35.706569,51.404738,7,36.73413,53.811908,19,352,299,1,6,1,4650000
1996,4,22,35.696846,51.395565,7,37.280327,49.57831,29,328,252,0,0,12.33,6325000
1996,1,21,35.695,51.407801,7,34.329067,47.070473,26,504,365,1,1,5,5300000
1996,5,12,35.705459,51.407823,7,34.323083,47.070009,26,504,365,2,0,7.5,4700000
1996,4,26,35.720554,50.36812,4,35.706858,51.407222,7,101,105,1,5,3,2150000
1996,6,6,32.452649,48.353653,11,35.813101,51.007624,4,683,485,1,6,3,3600000
1996,3,22,34.641398,50.886964,17,31.317333,48.684909,11,680,486,0,0,10.5,5750000
1996,6,28,37.473418,49.36317,29,28.750307,54.546669,15,1382,1008,3,3,21.34,20270000
1996,3,6,35.126135,49.709438,20,34.325152,47.074363,26,316,239,1,6,1,1500000
1996,4,13,32.628256,51.35979,3,33.223787,50.310643,3,128,102,2,0,10,1520000
1996,4,7,34.982842,46.991391,24,32.382233,48.408292,11,428,352,1,6,2,1900000
1996,3,6,36.297494,59.605923,9,36.297494,59.605923,9,0,0,2,0,9.42,1786000
1996,5,10,29.848708,51.585693,15,32.665789,51.67087,3,458,368,1,6,2,2560000
1996,5,23,31.933559,51.326623,23,30.782499,49.905265,11,414,357,0,3,15,2500000
1996,1,26,36.655298,59.115848,9,36.294852,59.602443,9,63,64,1,6,2.5,1100000
1996,6,17,32.254802,51.428523,3,35.701532,51.402112,7,509,314,3,2,21.82,10969000
1996,3,12,36.670789,48.485952,12,36.285202,50.004138,16,184,121,1,1,4,2000000
1996,2,11,35.02569,50.362454,20,35.707441,51.407937,7,140,116,1,5,3,1951000
1996,1,27,32.002842,54.204418,30,35.707377,51.398267,7,607,386,0,0,8.84,7530000
1996,2,16,32.340479,51.504286,3,27.182302,56.283215,21,904,633,3,4,15.54,11593000
1996,1,29,34.644855,50.875793,17,36.206384,58.787127,9,829,529,3,2,15,5500000
1996,3,21,35.223072,52.337385,13,34.316963,47.07576,26,604,416,3,3,24,7500000
1996,4,20,37.00122,59.769602,9,36.294406,59.611009,9,151,146,1,1,5,1500000
1996,5,11,32.321842,50.853778,23,31.416771,51.572115,3,155,140,1,8,3,2700000
1996,2,2,35.721237,50.362927,4,32.6697,51.669561,3,413,291,1,5,3,2310000
1996,4,12,32.804646,51.695427,3,36.477917,52.345334,19,614,456,1,6,2,2720000
1996,4,24,35.694698,51.407979,7,35.719961,50.372559,4,101,105,1,1,3,1639000
1996,5,11,29.854869,51.58556,15,30.329059,50.896188,27,129,114,1,6,2.5,1910000
1996,2,20,30.439954,49.106986,11,36.216103,58.789547,9,1617,1075,3,2,22.5,21500000
1996,2,27,32.800668,50.852401,3,35.694551,51.398016,7,507,317,2,0,10,4494000
1996,3,28,36.644046,51.494038,19,38.076489,46.284445,0,752,561,3,7,22.7,15170000
1996,4,28,36.330806,48.156416,12,38.24677,48.300062,2,310,241,3,4,22,5000000
1996,4,9,36.471894,52.3499,19,36.471894,52.3499,19,0,0,3,2,22.67,3330000
1996,6,14,35.695573,51.406323,7,32.689586,47.272268,5,797,562,1,6,3,6500000
1996,1,31,32.261847,51.432113,3,36.303181,59.603118,9,1206,801,3,2,20.26,16951000
1996,6,27,35.698438,51.399921,7,32.329786,50.852181,23,548,352,1,6,2.67,2718000
1996,1,31,35.695062,51.397204,7,38.076256,46.294204,0,625,405,1,5,3.5,5150000
1996,3,21,29.781476,52.725399,15,30.235346,57.068443,25,558,388,2,8,8,8450000
1996,4,22,29.606503,52.541658,15,37.234857,55.187697,28,1208,885,2,0,10.5,10000000
1996,4,27,30.244524,57.06522,25,31.889238,54.364986,30,365,245,2,0,10,3000000
1996,5,10,33.896312,48.756805,18,33.500556,49.055638,18,56,49,1,8,2,700000
1996,3,12,32.775427,58.886565,8,35.698945,51.407065,7,1026,719,3,2,22,8390000
1996,5,4,36.674148,52.759249,19,35.752968,52.778003,7,132,122,1,6,1,2500000
1996,6,10,29.202518,52.696699,15,27.473134,52.61025,6,306,228,2,3,10.07,2240000
1996,2,3,28.965272,50.837729,6,27.183147,56.284443,21,724,543,1,6,2,2000000
1996,2,20,33.379951,47.957791,18,32.668857,51.658324,3,453,356,1,6,3,2000000
1996,3,21,29.199275,52.688948,15,28.969804,50.84343,6,295,247,0,0,15,5560000
1996,6,8,35.704908,51.403541,7,34.288976,48.818259,22,384,268,1,6,2,3120000
1996,3,7,33.45762,51.175283,3,30.235362,57.062925,25,781,500,3,2,20.46,10800000
1996,6,7,36.64423,53.301319,19,36.672175,52.764076,19,64,64,0,3,15,1975000
1996,3,19,36.284495,47.750605,24,30.429379,49.111163,11,926,680,3,2,24.56,8842000
1996,6,9,30.243134,57.064107,25,30.810785,56.57411,25,95,77,1,5,3,1000000
1996,1,26,35.014919,50.35413,20,35.695174,51.404045,7,140,116,1,6,2.91,2001000
1996,3,9,36.772142,45.721559,1,27.184016,56.27807,21,1818,1260,3,2,24.75,19738000
1996,2,4,29.603772,52.532333,15,28.963298,50.844156,6,287,246,1,6,3,1590000
1996,1,18,35.477928,51.68474,7,36.292484,59.600782,9,859,565,1,5,3,3500000
1996,1,24,35.707095,51.407404,7,29.600982,52.532252,15,931,614,2,0,7.33,5593000
1996,6,8,36.545628,61.150761,9,36.296761,59.599808,9,187,167,3,3,22,4500000
1996,3,7,31.318551,48.685243,11,34.102065,49.696359,20,542,402,3,3,22,17550000
1996,5,4,36.67018,48.481718,12,35.706099,51.402198,7,337,227,3,8,20,6500000
1996,2,31,31.278942,49.605764,11,38.079074,46.291941,0,1187,881,0,0,15,5000000
1996,6,14,31.16709,52.646958,15,35.277432,59.225434,9,978,682,0,0,14.11,10950000
1996,3,1,36.551885,52.685968,19,35.70263,51.405596,7,213,219,2,0,10.4,4100000
1996,5,2,33.556831,50.550373,3,35.697882,51.404329,7,333,228,2,0,10,5800000
1996,6,11,31.166195,52.654755,15,36.468878,52.35526,19,835,602,3,2,22.19,15800000
1996,3,16,34.642027,50.885554,17,27.179092,56.280659,21,1144,750,3,2,22,12000000
1996,3,29,37.00767,46.053683,1,36.20925,58.797565,9,1400,948,3,2,18,14500000
1996,1,30,29.777789,52.712728,15,35.699507,51.40395,7,899,583,3,7,22,10000000
1996,5,4,33.731848,46.680912,5,35.703517,51.407135,7,670,518,2,0,10,3000000
1996,3,16,35.810084,51.00474,4,34.321651,47.076667,26,516,362,1,1,3,3900000
1996,3,22,36.287321,50.006989,16,35.702473,51.402652,7,152,122,2,0,10,3900000
1996,2,2,33.486042,48.351061,18,34.324099,47.079165,26,285,238,1,6,3,3000000
1996,6,18,29.600132,52.542812,15,27.142892,57.066923,21,663,490,1,8,2.5,7200000
1996,4,28,28.990286,50.826677,6,29.603333,52.532093,15,290,255,1,8,1,1000000
1996,1,24,36.292247,59.601983,9,36.280318,50.01234,16,1054,712,3,7,22,9660000
1996,5,10,35.221065,52.331575,13,35.693638,51.399374,7,112,104,1,5,3,950000
1996,3,17,36.543953,52.686798,19,36.29262,59.607761,9,776,556,0,0,13,8000000
1996,1,27,36.476312,52.346038,19,31.320698,48.681477,11,1000,753,1,5,1,6000000
1996,3,23,36.72325,53.812584,19,35.698359,51.408074,7,354,303,1,6,2,2480000
1996,1,17,37.728691,48.953119,29,35.706137,51.394789,7,412,316,1,6,4,2900000
1996,1,20,35.243409,58.459795,9,36.209665,58.788909,9,136,133,2,0,10,3050000
1996,3,2,34.795957,48.519478,22,31.320866,48.67608,11,590,444,1,6,2.5,3900000
1996,2,23,34.278377,47.592203,26,32.671619,51.665048,3,513,414,3,2,23.11,5720000
1996,2,5,34.636829,50.884392,17,36.278936,50.002006,16,236,183,1,5,2,2000000
1996,4,25,32.865724,53.080437,3,32.390838,51.372917,3,196,144,2,3,8.94,1700000
1996,5,9,35.025462,50.354459,20,37.23483,55.195552,28,680,500,3,7,15,9719000
1996,4,3,33.484775,48.349441,18,35.812017,51.012184,4,502,363,3,2,12,10250000
1996,3,3,36.275405,50.011765,16,34.094628,49.690912,20,317,223,2,0,10,4510000
1996,5,1,36.833657,54.427713,28,37.383968,55.483106,28,126,116,1,6,3,1260000
1996,5,22,37.042093,45.094286,1,36.474393,52.870493,19,978,753,1,6,4.5,4290000
1996,5,4,31.890326,54.357314,30,32.615586,51.552017,3,333,236,1,6,4.05,2200000
1996,1,9,37.393914,46.243621,0,38.075592,46.282788,0,136,129,1,5,4.5,1800000
1996,6,16,34.648959,50.884328,17,29.624892,51.654698,15,774,575,1,8,3.5,4160000
1996,3,27,30.332865,50.889686,27,32.666268,51.667898,3,473,372,2,0,10.17,6700000
1996,3,30,34.287318,48.820222,22,34.330523,47.068273,26,195,167,0,3,13.84,1995000
1996,1,29,34.7951,48.514611,22,35.698266,51.403605,7,323,226,1,6,3.25,2200000
1996,5,15,36.951839,56.375347,10,34.099622,49.687906,20,786,515,1,6,3,2870000
1996,2,27,27.175544,56.270838,21,30.235867,57.065254,25,490,336,3,7,21.45,19000000
1996,6,4,36.286798,50.005325,16,34.286179,48.827896,22,322,256,2,0,10,4000000
1996,3,5,33.602048,56.929088,8,36.301971,59.603737,9,558,391,1,5,2.5,2100000
1996,2,15,32.615284,51.553153,3,29.604369,52.543699,15,482,334,1,5,2,1800000
1996,1,26,30.433356,49.109877,11,38.074889,46.288488,0,1251,907,3,7,21.78,19305000
1996,5,14,36.569097,53.064057,19,36.298746,59.600232,9,740,525,1,6,3,4000000
1996,6,11,36.281896,50.006391,16,36.472007,52.355544,19,331,302,1,6,4,4170000
1996,1,29,36.647458,53.290955,19,36.560303,53.061124,19,29,35,0,3,14.8,1514000
1996,5,7,34.640884,50.878188,17,36.477665,52.864443,19,391,314,1,6,2.5,2700000
1996,1,14,30.405624,55.997556,25,31.320615,48.684351,11,998,767,2,0,6,8500000
1996,6,16,35.694944,51.396951,7,37.012928,54.46046,28,428,361,1,6,2,3700000
1996,4,27,31.882591,54.362402,30,37.280019,49.588652,29,894,617,3,2,23.25,13000000
1996,6,13,27.186536,56.274257,21,38.933423,45.62543,0,1947,1277,3,2,17.4,35650000
1996,1,30,35.69568,51.395297,7,30.238764,57.060312,25,985,621,1,8,2.75,4550000
1996,2,16,36.281974,50.012662,16,35.700768,51.398289,7,152,122,2,0,7,2913000
1996,4,18,35.891959,49.772909,16,36.900484,49.487521,29,180,138,0,0,15,4420000
